state,year,beer_per_capita,wine_per_capita,spirit_per_capita,ethanol_all_drinks_gallons_per_capita,number_of_beers,number_of_glasses_wine,number_of_shots_liquor,number_of_drinks_total
Hawaii,2008,1.33,0.51,0.72,2.56,315.2592592592593,101.20930232558139,149.48905109489053,546.1333333333333
Hawaii,2007,1.3,0.48000000000000004,0.77,2.55,308.14814814814815,95.25581395348838,159.87023519870237,544
Hawaii,2006,1.28,0.47000000000000003,0.77,2.52,303.40740740740745,93.27131782945737,159.87023519870237,537.6
Hawaii,2005,1.3,0.45,0.72,2.4699999999999998,308.14814814814815,89.30232558139535,149.48905109489053,526.9333333333333
Hawaii,2004,1.3800000000000001,0.43000000000000005,0.7,2.5,327.11111111111114,85.33333333333334,145.33657745336578,533.3333333333334
Hawaii,2003,1.3,0.42000000000000004,0.6599999999999999,2.38,308.14814814814815,83.34883720930233,137.03163017031628,507.73333333333335
Hawaii,2002,1.27,0.39,0.62,2.2800000000000002,301.03703703703707,77.3953488372093,128.72668288726683,486.4000000000001
Hawaii,2001,1.3,0.38,0.6,2.2800000000000002,308.14814814814815,75.41085271317829,124.5742092457421,486.4000000000001
Hawaii,2000,1.33,0.39,0.6,2.32,315.2592592592593,77.3953488372093,124.5742092457421,494.93333333333334
Hawaii,1999,1.31,0.39,0.56,2.2600000000000002,310.51851851851853,77.3953488372093,116.26926196269262,482.1333333333334
Hawaii,1998,1.32,0.37,0.54,2.22,312.8888888888889,73.42635658914728,112.1167883211679,473.6000000000001
Hawaii,1997,1.3800000000000001,0.4,0.56,2.3299999999999996,327.11111111111114,79.37984496124031,116.26926196269262,497.0666666666666
Hawaii,1996,1.4,0.36,0.58,2.34,331.85185185185185,71.44186046511626,120.42173560421736,499.2
Hawaii,1995,1.41,0.33999999999999997,0.5700000000000001,2.32,334.22222222222223,67.47286821705426,118.34549878345501,494.93333333333334
Hawaii,1994,1.46,0.38,0.62,2.46,346.0740740740741,75.41085271317829,128.72668288726683,524.8000000000001
Hawaii,1993,1.49,0.37,0.65,2.51,353.1851851851852,73.42635658914728,134.95539334955393,535.4666666666667
Hawaii,1992,1.55,0.39,0.69,2.63,367.40740740740745,77.3953488372093,143.2603406326034,561.0666666666667
Hawaii,1991,1.57,0.4,0.7,2.67,372.1481481481482,79.37984496124031,145.33657745336578,569.6
Hawaii,1990,1.6400000000000001,0.4,0.7899999999999999,2.84,388.7407407407408,79.37984496124031,164.02270884022707,605.8666666666667
Hawaii,1989,1.56,0.43000000000000005,0.8,2.79,369.77777777777783,85.33333333333334,166.09894566098947,595.2
Hawaii,1988,1.6400000000000001,0.45,0.8,2.8899999999999997,388.7407407407408,89.30232558139535,166.09894566098947,616.5333333333333
Hawaii,1987,1.59,0.41000000000000003,0.77,2.7600000000000002,376.8888888888889,81.36434108527132,159.87023519870237,588.8000000000001
Hawaii,1986,1.61,0.44,0.8600000000000001,2.9099999999999997,381.6296296296296,87.31782945736434,178.55636658556372,620.8
Hawaii,1985,1.61,0.42000000000000004,0.88,2.9099999999999997,381.6296296296296,83.34883720930233,182.70884022708842,620.8
Hawaii,1984,1.6600000000000001,0.41000000000000003,0.92,2.9899999999999998,393.4814814814815,81.36434108527132,191.01378751013792,637.8666666666667
Hawaii,1983,1.8900000000000001,0.44,1.1300000000000001,3.4499999999999997,448.00000000000006,87.31782945736434,234.61476074614765,736
Hawaii,1982,1.8,0.48000000000000004,1.1400000000000001,3.4099999999999997,426.6666666666667,95.25581395348838,236.69099756691003,727.4666666666666
Hawaii,1981,1.74,0.44,1.1600000000000001,3.34,412.4444444444445,87.31782945736434,240.84347120843475,712.5333333333333
Hawaii,1980,1.6400000000000001,0.46,1.2,3.3,388.7407407407408,91.28682170542636,249.1484184914842,704
Hawaii,1979,1.51,0.42000000000000004,1.21,3.14,357.9259259259259,83.34883720930233,251.22465531224657,669.8666666666667
Hawaii,1978,1.33,0.44,1.25,3.02,315.2592592592593,87.31782945736434,259.529602595296,644.2666666666667
Hawaii,1977,1.55,0.35,1.21,3.11,367.40740740740745,69.45736434108527,251.22465531224657,663.4666666666667
Idaho,2016,0.92,1.1900000000000002,0.81,2.92,218.0740740740741,236.15503875968994,168.17518248175185,622.9333333333334
Idaho,2015,0.9400000000000001,1.1400000000000001,0.7899999999999999,2.8699999999999997,222.8148148148148,226.23255813953492,164.02270884022707,612.2666666666667
Idaho,2014,0.93,1.12,0.77,2.82,220.44444444444446,222.2635658914729,159.87023519870237,601.6
Idaho,2013,0.96,1.08,0.77,2.8099999999999996,227.55555555555554,214.32558139534885,159.87023519870237,599.4666666666666
Idaho,2012,0.98,1.02,0.77,2.77,232.2962962962963,202.41860465116278,159.87023519870237,590.9333333333334
Idaho,2011,1,0.92,0.73,2.65,237.03703703703704,182.57364341085272,151.56528791565287,565.3333333333334
Idaho,2010,1.06,0.9,0.72,2.68,251.25925925925927,178.6046511627907,149.48905109489053,571.7333333333333
Idaho,2009,1.05,0.91,0.7,2.67,248.88888888888891,180.5891472868217,145.33657745336578,569.6
Idaho,2008,1.1500000000000001,0.81,0.69,2.64,272.59259259259267,160.74418604651163,143.2603406326034,563.2
Idaho,2007,1.1700000000000002,0.73,0.6699999999999999,2.58,277.33333333333337,144.86821705426354,139.10786699107868,550.4000000000001
Idaho,2006,1.1400000000000001,0.74,0.65,2.53,270.22222222222223,146.85271317829455,134.95539334955393,539.7333333333333
Idaho,2005,1.11,0.74,0.61,2.4499999999999997,263.11111111111114,146.85271317829455,126.65044606650446,522.6666666666666
Idaho,2004,1.1400000000000001,0.72,0.5700000000000001,2.4299999999999997,270.22222222222223,142.88372093023253,118.34549878345501,518.4
Idaho,2003,1.1500000000000001,0.65,0.55,2.3499999999999996,272.59259259259267,128.9922480620155,114.19302514193026,501.33333333333326
Idaho,2002,1.1600000000000001,0.64,0.53,2.3299999999999996,274.962962962963,127.0077519379845,110.04055150040553,497.0666666666666
Idaho,2001,1.1400000000000001,0.63,0.53,2.3,270.22222222222223,125.02325581395348,110.04055150040553,490.66666666666663
Idaho,2000,1.1300000000000001,0.65,0.52,2.3,267.8518518518519,128.9922480620155,107.96431467964315,490.66666666666663
Idaho,1999,1.09,0.6799999999999999,0.52,2.29,258.3703703703704,134.9457364341085,107.96431467964315,488.53333333333336
Idaho,1998,1.1500000000000001,0.32999999999999996,0.51,1.99,272.59259259259267,65.48837209302324,105.88807785888078,424.53333333333336
Idaho,1997,1.11,0.32,0.52,1.95,263.11111111111114,63.50387596899225,107.96431467964315,416
Idaho,1996,1.1300000000000001,0.3,0.52,1.96,267.8518518518519,59.534883720930225,107.96431467964315,418.1333333333333
Idaho,1995,1.1800000000000002,0.3,0.54,2.01,279.70370370370375,59.534883720930225,112.1167883211679,428.79999999999995
Idaho,1994,1.24,0.35,0.53,2.12,293.9259259259259,69.45736434108527,110.04055150040553,452.2666666666667
Idaho,1993,1.26,0.29000000000000004,0.55,2.11,298.6666666666667,57.55038759689923,114.19302514193026,450.1333333333333
Idaho,1992,1.32,0.31,0.5700000000000001,2.2,312.8888888888889,61.519379844961236,118.34549878345501,469.33333333333337
Idaho,1991,1.31,0.32,0.56,2.19,310.51851851851853,63.50387596899225,116.26926196269262,467.2
Idaho,1990,1.36,0.32999999999999996,0.58,2.27,322.3703703703704,65.48837209302324,120.42173560421736,484.2666666666667
Idaho,1989,1.27,0.31,0.5700000000000001,2.16,301.03703703703707,61.519379844961236,118.34549878345501,460.80000000000007
Idaho,1988,1.28,0.37,0.59,2.24,303.40740740740745,73.42635658914728,122.49797242497972,477.86666666666673
Idaho,1987,1.33,0.39,0.59,2.3099999999999996,315.2592592592593,77.3953488372093,122.49797242497972,492.79999999999995
Idaho,1986,1.36,0.39,0.62,2.3699999999999997,322.3703703703704,77.3953488372093,128.72668288726683,505.59999999999997
Idaho,1985,1.36,0.36,0.71,2.4299999999999997,322.3703703703704,71.44186046511626,147.41281427412815,518.4
Idaho,1984,1.41,0.31,0.72,2.4499999999999997,334.22222222222223,61.519379844961236,149.48905109489053,522.6666666666666
Idaho,1983,1.45,0.3,0.77,2.52,343.7037037037037,59.534883720930225,159.87023519870237,537.6
Idaho,1982,1.45,0.3,0.81,2.57,343.7037037037037,59.534883720930225,168.17518248175185,548.2666666666667
Idaho,1981,1.54,0.32999999999999996,0.8300000000000001,2.69,365.037037037037,65.48837209302324,172.3276561232766,573.8666666666667
Idaho,1980,1.53,0.3,0.77,2.59,362.6666666666667,59.534883720930225,159.87023519870237,552.5333333333333
Idaho,1979,1.51,0.27,0.8200000000000001,2.6,357.9259259259259,53.58139534883721,170.25141930251422,554.6666666666667
Idaho,1978,1.46,0.25,0.7799999999999999,2.5,346.0740740740741,49.61240310077519,161.94647201946472,533.3333333333334
Idaho,1977,1.47,0.22,0.7799999999999999,2.4699999999999998,348.4444444444444,43.65891472868217,161.94647201946472,526.9333333333333
Illinois,2016,1.12,0.43000000000000005,0.77,2.3099999999999996,265.4814814814815,85.33333333333334,159.87023519870237,492.79999999999995
Illinois,2015,1.12,0.43000000000000005,0.8,2.36,265.4814814814815,85.33333333333334,166.09894566098947,503.46666666666664
Illinois,2014,1.12,0.42000000000000004,0.7799999999999999,2.32,265.4814814814815,83.34883720930233,161.94647201946472,494.93333333333334
Illinois,2013,1.1300000000000001,0.42000000000000004,0.77,2.3299999999999996,267.8518518518519,83.34883720930233,159.87023519870237,497.0666666666666
Illinois,2012,1.1500000000000001,0.43000000000000005,0.77,2.3499999999999996,272.59259259259267,85.33333333333334,159.87023519870237,501.33333333333326
Illinois,2011,1.1900000000000002,0.41000000000000003,0.75,2.3499999999999996,282.07407407407413,81.36434108527132,155.71776155717762,501.33333333333326
Illinois,2010,1.22,0.4,0.74,2.3499999999999996,289.18518518518516,79.37984496124031,153.64152473641525,501.33333333333326
Illinois,2009,1.24,0.39,0.73,2.36,293.9259259259259,77.3953488372093,151.56528791565287,503.46666666666664
Illinois,2008,1.23,0.38,0.74,2.34,291.5555555555556,75.41085271317829,153.64152473641525,499.2
Illinois,2007,1.24,0.41000000000000003,0.74,2.38,293.9259259259259,81.36434108527132,153.64152473641525,507.73333333333335
Illinois,2006,1.24,0.37,0.74,2.3499999999999996,293.9259259259259,73.42635658914728,153.64152473641525,501.33333333333326
Illinois,2005,1.23,0.33999999999999997,0.71,2.29,291.5555555555556,67.47286821705426,147.41281427412815,488.53333333333336
Illinois,2004,1.24,0.32,0.6699999999999999,2.22,293.9259259259259,63.50387596899225,139.10786699107868,473.6000000000001
Illinois,2003,1.26,0.35,0.74,2.36,298.6666666666667,69.45736434108527,153.64152473641525,503.46666666666664
Illinois,2002,1.28,0.32999999999999996,0.65,2.2600000000000002,303.40740740740745,65.48837209302324,134.95539334955393,482.1333333333334
Illinois,2001,1.27,0.32,0.6799999999999999,2.2800000000000002,301.03703703703707,63.50387596899225,141.18410381184103,486.4000000000001
Illinois,2000,1.28,0.32,0.63,2.24,303.40740740740745,63.50387596899225,130.8029197080292,477.86666666666673
Illinois,1999,1.29,0.32999999999999996,0.6599999999999999,2.27,305.77777777777777,65.48837209302324,137.03163017031628,484.2666666666667
Illinois,1998,1.27,0.33999999999999997,0.64,2.25,301.03703703703707,67.47286821705426,132.87915652879158,480
Illinois,1997,1.26,0.35,0.65,2.2600000000000002,298.6666666666667,69.45736434108527,134.95539334955393,482.1333333333334
Illinois,1996,1.27,0.35,0.6799999999999999,2.3,301.03703703703707,69.45736434108527,141.18410381184103,490.66666666666663
Illinois,1995,1.3,0.32999999999999996,0.6599999999999999,2.29,308.14814814814815,65.48837209302324,137.03163017031628,488.53333333333336
Illinois,1994,1.32,0.33999999999999997,0.69,2.3499999999999996,312.8888888888889,67.47286821705426,143.2603406326034,501.33333333333326
Illinois,1993,1.32,0.33999999999999997,0.72,2.38,312.8888888888889,67.47286821705426,149.48905109489053,507.73333333333335
Illinois,1992,1.34,0.35,0.74,2.4299999999999997,317.6296296296297,69.45736434108527,153.64152473641525,518.4
Illinois,1991,1.3800000000000001,0.33999999999999997,0.76,2.48,327.11111111111114,67.47286821705426,157.79399837794,529.0666666666667
Illinois,1990,1.43,0.36,0.8200000000000001,2.62,338.962962962963,71.44186046511626,170.25141930251422,558.9333333333334
Illinois,1989,1.42,0.36,0.8500000000000001,2.63,336.59259259259255,71.44186046511626,176.48012976480132,561.0666666666667
Illinois,1988,1.45,0.38,0.8700000000000001,2.7,343.7037037037037,75.41085271317829,180.63260340632607,576.0000000000001
Illinois,1987,1.43,0.39,0.88,2.71,338.962962962963,77.3953488372093,182.70884022708842,578.1333333333333
Illinois,1986,1.42,0.39,0.91,2.72,336.59259259259255,77.3953488372093,188.9375506893755,580.2666666666668
Illinois,1985,1.3900000000000001,0.38,0.99,2.7600000000000002,329.4814814814815,75.41085271317829,205.54744525547446,588.8000000000001
Illinois,1984,1.41,0.37,1.02,2.8,334.22222222222223,73.42635658914728,211.77615571776155,597.3333333333334
Illinois,1983,1.43,0.35,1.03,2.82,338.962962962963,69.45736434108527,213.85239253852396,601.6
Illinois,1982,1.42,0.35,1.07,2.84,336.59259259259255,69.45736434108527,222.1573398215734,605.8666666666667
Illinois,1981,1.44,0.35,1.12,2.9099999999999997,341.3333333333333,69.45736434108527,232.53852392538525,620.8
Illinois,1980,1.42,0.32999999999999996,1.23,2.9899999999999998,336.59259259259255,65.48837209302324,255.3771289537713,637.8666666666667
Illinois,1979,1.42,0.32,1.1500000000000001,2.8899999999999997,336.59259259259255,63.50387596899225,238.76723438767237,616.5333333333333
Illinois,1978,1.35,0.31,1.1700000000000002,2.8299999999999996,320.00000000000006,61.519379844961236,242.91970802919715,603.7333333333332
Illinois,1977,1.32,0.3,1.2,2.82,312.8888888888889,59.534883720930225,249.1484184914842,601.6
Indiana,2016,0.98,0.29000000000000004,0.89,2.17,232.2962962962963,57.55038759689923,184.7850770478508,462.93333333333334
Indiana,2015,0.98,0.28,0.88,2.14,232.2962962962963,55.56589147286822,182.70884022708842,456.53333333333336
Indiana,2014,0.98,0.27,0.8,2.05,232.2962962962963,53.58139534883721,166.09894566098947,437.3333333333333
Indiana,2013,1,0.28,0.81,2.09,237.03703703703704,55.56589147286822,168.17518248175185,445.8666666666667
Indiana,2012,1.02,0.28,0.7899999999999999,2.08,241.7777777777778,55.56589147286822,164.02270884022707,443.73333333333335
Indiana,2011,1.02,0.27,0.73,2.02,241.7777777777778,53.58139534883721,151.56528791565287,430.93333333333334
Indiana,2010,1.03,0.26,0.74,2.03,244.14814814814815,51.5968992248062,153.64152473641525,433.06666666666666
Indiana,2009,1.08,0.25,0.72,2.05,256.00000000000006,49.61240310077519,149.48905109489053,437.3333333333333
Indiana,2008,1.1,0.24000000000000002,0.73,2.08,260.74074074074076,47.62790697674419,151.56528791565287,443.73333333333335
Indiana,2007,1.1300000000000001,0.24000000000000002,0.72,2.09,267.8518518518519,47.62790697674419,149.48905109489053,445.8666666666667
Indiana,2006,1.09,0.25,0.6599999999999999,2,258.3703703703704,49.61240310077519,137.03163017031628,426.6666666666667
Indiana,2005,1.11,0.22,0.6799999999999999,2.01,263.11111111111114,43.65891472868217,141.18410381184103,428.79999999999995
Indiana,2004,1.1400000000000001,0.22,0.65,2.01,270.22222222222223,43.65891472868217,134.95539334955393,428.79999999999995
Indiana,2003,1.11,0.21000000000000002,0.64,1.96,263.11111111111114,41.674418604651166,132.87915652879158,418.1333333333333
Indiana,2002,1.1300000000000001,0.2,0.6,1.93,267.8518518518519,39.689922480620154,124.5742092457421,411.73333333333335
Indiana,2001,1.1500000000000001,0.19,0.62,1.96,272.59259259259267,37.70542635658914,128.72668288726683,418.1333333333333
Indiana,2000,1.1600000000000001,0.2,0.61,1.98,274.962962962963,39.689922480620154,126.65044606650446,422.40000000000003
Indiana,1999,1.1600000000000001,0.19,0.59,1.94,274.962962962963,37.70542635658914,122.49797242497972,413.8666666666667
Indiana,1998,1.1400000000000001,0.19,0.58,1.91,270.22222222222223,37.70542635658914,120.42173560421736,407.46666666666664
Indiana,1997,1.09,0.18,0.59,1.85,258.3703703703704,35.72093023255813,122.49797242497972,394.6666666666667
Indiana,1996,1.09,0.2,0.5700000000000001,1.86,258.3703703703704,39.689922480620154,118.34549878345501,396.8
Indiana,1995,1.1400000000000001,0.2,0.58,1.92,270.22222222222223,39.689922480620154,120.42173560421736,409.6
Indiana,1994,1.1500000000000001,0.2,0.59,1.94,272.59259259259267,39.689922480620154,122.49797242497972,413.8666666666667
Indiana,1993,1.1500000000000001,0.19,0.64,1.98,272.59259259259267,37.70542635658914,132.87915652879158,422.40000000000003
Indiana,1992,1.1600000000000001,0.2,0.58,1.95,274.962962962963,39.689922480620154,120.42173560421736,416
Indiana,1991,1.22,0.19,0.6,2,289.18518518518516,37.70542635658914,124.5742092457421,426.6666666666667
Indiana,1990,1.26,0.2,0.63,2.09,298.6666666666667,39.689922480620154,130.8029197080292,445.8666666666667
Indiana,1989,1.23,0.2,0.64,2.07,291.5555555555556,39.689922480620154,132.87915652879158,441.59999999999997
Indiana,1988,1.25,0.21000000000000002,0.6699999999999999,2.13,296.2962962962963,41.674418604651166,139.10786699107868,454.4
Indiana,1987,1.26,0.23,0.6699999999999999,2.16,298.6666666666667,45.64341085271318,139.10786699107868,460.80000000000007
Indiana,1986,1.26,0.23,0.6699999999999999,2.17,298.6666666666667,45.64341085271318,139.10786699107868,462.93333333333334
Indiana,1985,1.26,0.22,0.73,2.2,298.6666666666667,43.65891472868217,151.56528791565287,469.33333333333337
Indiana,1984,1.27,0.21000000000000002,0.73,2.21,301.03703703703707,41.674418604651166,151.56528791565287,471.4666666666667
Indiana,1983,1.28,0.19,0.73,2.2,303.40740740740745,37.70542635658914,151.56528791565287,469.33333333333337
Indiana,1982,1.29,0.19,0.76,2.24,305.77777777777777,37.70542635658914,157.79399837794,477.86666666666673
Indiana,1981,1.29,0.18,0.7799999999999999,2.24,305.77777777777777,35.72093023255813,161.94647201946472,477.86666666666673
Indiana,1980,1.26,0.17,0.77,2.21,298.6666666666667,33.736434108527135,159.87023519870237,471.4666666666667
Indiana,1979,1.21,0.15000000000000002,0.7799999999999999,2.15,286.81481481481484,29.76744186046512,161.94647201946472,458.6666666666667
Indiana,1978,1.1800000000000002,0.15000000000000002,0.7799999999999999,2.12,279.70370370370375,29.76744186046512,161.94647201946472,452.2666666666667
Indiana,1977,1.1300000000000001,0.14,0.77,2.03,267.8518518518519,27.78294573643411,159.87023519870237,433.06666666666666
Iowa,2016,1.3,0.23,0.8700000000000001,2.4,308.14814814814815,45.64341085271318,180.63260340632607,512
Iowa,2015,1.31,0.22,0.8300000000000001,2.36,310.51851851851853,43.65891472868217,172.3276561232766,503.46666666666664
Iowa,2014,1.34,0.21000000000000002,0.81,2.3699999999999997,317.6296296296297,41.674418604651166,168.17518248175185,505.59999999999997
Iowa,2013,1.33,0.22,0.7899999999999999,2.34,315.2592592592593,43.65891472868217,164.02270884022707,499.2
Iowa,2012,1.36,0.23,0.81,2.4,322.3703703703704,45.64341085271318,168.17518248175185,512
Iowa,2011,1.3800000000000001,0.21000000000000002,0.7799999999999999,2.3699999999999997,327.11111111111114,41.674418604651166,161.94647201946472,505.59999999999997
Iowa,2010,1.3900000000000001,0.18,0.73,2.3,329.4814814814815,35.72093023255813,151.56528791565287,490.66666666666663
Iowa,2009,1.42,0.18,0.72,2.3099999999999996,336.59259259259255,35.72093023255813,149.48905109489053,492.79999999999995
Iowa,2008,1.43,0.17,0.7,2.3,338.962962962963,33.736434108527135,145.33657745336578,490.66666666666663
Iowa,2007,1.41,0.17,0.6699999999999999,2.25,334.22222222222223,33.736434108527135,139.10786699107868,480
Iowa,2006,1.3900000000000001,0.16,0.65,2.2,329.4814814814815,31.751937984496124,134.95539334955393,469.33333333333337
Iowa,2005,1.4,0.16,0.61,2.16,331.85185185185185,31.751937984496124,126.65044606650446,460.80000000000007
Iowa,2004,1.3900000000000001,0.16,0.5700000000000001,2.12,329.4814814814815,31.751937984496124,118.34549878345501,452.2666666666667
Iowa,2003,1.3800000000000001,0.15000000000000002,0.54,2.07,327.11111111111114,29.76744186046512,112.1167883211679,441.59999999999997
Iowa,2002,1.3800000000000001,0.14,0.51,2.04,327.11111111111114,27.78294573643411,105.88807785888078,435.20000000000005
Iowa,2001,1.36,0.13,0.5,1.99,322.3703703703704,25.7984496124031,103.81184103811842,424.53333333333336
Iowa,2000,1.35,0.13,0.5,1.98,320.00000000000006,25.7984496124031,103.81184103811842,422.40000000000003
Iowa,1999,1.34,0.13,0.48000000000000004,1.95,317.6296296296297,25.7984496124031,99.65936739659368,416
Iowa,1998,1.31,0.12000000000000001,0.46,1.9,310.51851851851853,23.813953488372096,95.50689375506896,405.3333333333333
Iowa,1997,1.28,0.12000000000000001,0.45,1.85,303.40740740740745,23.813953488372096,93.43065693430657,394.6666666666667
Iowa,1996,1.28,0.12000000000000001,0.45,1.85,303.40740740740745,23.813953488372096,93.43065693430657,394.6666666666667
Iowa,1995,1.26,0.11,0.44,1.8,298.6666666666667,21.829457364341085,91.35442011354421,384
Iowa,1994,1.3,0.1,0.44,1.84,308.14814814814815,19.844961240310077,91.35442011354421,392.53333333333336
Iowa,1993,1.28,0.11,0.48000000000000004,1.87,303.40740740740745,21.829457364341085,99.65936739659368,398.9333333333334
Iowa,1992,1.31,0.13,0.46,1.9,310.51851851851853,25.7984496124031,95.50689375506896,405.3333333333333
Iowa,1991,1.32,0.16,0.52,2.01,312.8888888888889,31.751937984496124,107.96431467964315,428.79999999999995
Iowa,1990,1.34,0.18,0.54,2.06,317.6296296296297,35.72093023255813,112.1167883211679,439.4666666666667
Iowa,1989,1.3,0.19,0.52,2.01,308.14814814814815,37.70542635658914,107.96431467964315,428.79999999999995
Iowa,1988,1.32,0.2,0.53,2.06,312.8888888888889,39.689922480620154,110.04055150040553,439.4666666666667
Iowa,1987,1.34,0.22,0.59,2.14,317.6296296296297,43.65891472868217,122.49797242497972,456.53333333333336
Iowa,1986,1.35,0.2,0.54,2.09,320.00000000000006,39.689922480620154,112.1167883211679,445.8666666666667
Iowa,1985,1.33,0.14,0.58,2.06,315.2592592592593,27.78294573643411,120.42173560421736,439.4666666666667
Iowa,1984,1.3900000000000001,0.12000000000000001,0.62,2.13,329.4814814814815,23.813953488372096,128.72668288726683,454.4
Iowa,1983,1.4,0.13,0.65,2.18,331.85185185185185,25.7984496124031,134.95539334955393,465.0666666666667
Iowa,1982,1.4,0.13,0.65,2.19,331.85185185185185,25.7984496124031,134.95539334955393,467.2
Iowa,1981,1.44,0.13,0.69,2.2600000000000002,341.3333333333333,25.7984496124031,143.2603406326034,482.1333333333334
Iowa,1980,1.41,0.13,0.71,2.25,334.22222222222223,25.7984496124031,147.41281427412815,480
Iowa,1979,1.4,0.11,0.71,2.22,331.85185185185185,21.829457364341085,147.41281427412815,473.6000000000001
Iowa,1978,1.3800000000000001,0.11,0.74,2.23,327.11111111111114,21.829457364341085,153.64152473641525,475.73333333333335
Iowa,1977,1.33,0.1,0.74,2.17,315.2592592592593,19.844961240310077,153.64152473641525,462.93333333333334
Kansas,2016,1.02,0.14,0.75,1.92,241.7777777777778,27.78294573643411,155.71776155717762,409.6
Kansas,2015,1.03,0.14,0.74,1.91,244.14814814814815,27.78294573643411,153.64152473641525,407.46666666666664
Kansas,2014,1.04,0.14,0.75,1.93,246.51851851851856,27.78294573643411,155.71776155717762,411.73333333333335
Kansas,2013,0.99,0.14,0.76,1.8800000000000001,234.66666666666666,27.78294573643411,157.79399837794,401.0666666666667
Kansas,2012,1.09,0.14,0.72,1.95,258.3703703703704,27.78294573643411,149.48905109489053,416
Kansas,2011,1.07,0.14,0.69,1.9,253.62962962962965,27.78294573643411,143.2603406326034,405.3333333333333
Kansas,2010,1.1300000000000001,0.14,0.6799999999999999,1.95,267.8518518518519,27.78294573643411,141.18410381184103,416
Kansas,2009,1.1800000000000002,0.14,0.6699999999999999,1.99,279.70370370370375,27.78294573643411,139.10786699107868,424.53333333333336
Kansas,2008,1.22,0.14,0.65,2.01,289.18518518518516,27.78294573643411,134.95539334955393,428.79999999999995
Kansas,2007,1.1700000000000002,0.15000000000000002,0.64,1.96,277.33333333333337,29.76744186046512,132.87915652879158,418.1333333333333
Kansas,2006,1.1400000000000001,0.18,0.61,1.94,270.22222222222223,35.72093023255813,126.65044606650446,413.8666666666667
Kansas,2005,1.1400000000000001,0.18,0.5700000000000001,1.8900000000000001,270.22222222222223,35.72093023255813,118.34549878345501,403.20000000000005
Kansas,2004,1.1400000000000001,0.16,0.56,1.86,270.22222222222223,31.751937984496124,116.26926196269262,396.8
Kansas,2003,1.1600000000000001,0.17,0.56,1.8900000000000001,274.962962962963,33.736434108527135,116.26926196269262,403.20000000000005
Kansas,2002,1.1900000000000002,0.15000000000000002,0.54,1.8800000000000001,282.07407407407413,29.76744186046512,112.1167883211679,401.0666666666667
Kansas,2001,1.12,0.15000000000000002,0.53,1.8,265.4814814814815,29.76744186046512,110.04055150040553,384
Kansas,2000,1.1300000000000001,0.15000000000000002,0.53,1.82,267.8518518518519,29.76744186046512,110.04055150040553,388.2666666666667
Kansas,1999,1.12,0.15000000000000002,0.54,1.81,265.4814814814815,29.76744186046512,112.1167883211679,386.1333333333334
Kansas,1998,1.08,0.13,0.54,1.76,256.00000000000006,25.7984496124031,112.1167883211679,375.4666666666667
Kansas,1997,1.08,0.12000000000000001,0.48000000000000004,1.6700000000000002,256.00000000000006,23.813953488372096,99.65936739659368,356.2666666666667
Kansas,1996,1.04,0.12000000000000001,0.49,1.6500000000000001,246.51851851851856,23.813953488372096,101.73560421735606,352.00000000000006
Kansas,1995,1.04,0.12000000000000001,0.5,1.6600000000000001,246.51851851851856,23.813953488372096,103.81184103811842,354.1333333333334
Kansas,1994,1.12,0.13,0.48000000000000004,1.73,265.4814814814815,25.7984496124031,99.65936739659368,369.06666666666666
Kansas,1993,1.09,0.14,0.52,1.75,258.3703703703704,27.78294573643411,107.96431467964315,373.33333333333337
Kansas,1992,1.09,0.14,0.55,1.78,258.3703703703704,27.78294573643411,114.19302514193026,379.73333333333335
Kansas,1991,1.1500000000000001,0.14,0.5700000000000001,1.85,272.59259259259267,27.78294573643411,118.34549878345501,394.6666666666667
Kansas,1990,1.1300000000000001,0.13,0.53,1.79,267.8518518518519,25.7984496124031,110.04055150040553,381.8666666666667
Kansas,1989,1.1300000000000001,0.13,0.55,1.81,267.8518518518519,25.7984496124031,114.19302514193026,386.1333333333334
Kansas,1988,1.1300000000000001,0.22,0.5700000000000001,1.92,267.8518518518519,43.65891472868217,118.34549878345501,409.6
Kansas,1987,1.1400000000000001,0.17,0.5700000000000001,1.8800000000000001,270.22222222222223,33.736434108527135,118.34549878345501,401.0666666666667
Kansas,1986,1.1400000000000001,0.17,0.6,1.91,270.22222222222223,33.736434108527135,124.5742092457421,407.46666666666664
Kansas,1985,1.1800000000000002,0.15000000000000002,0.64,1.97,279.70370370370375,29.76744186046512,132.87915652879158,420.26666666666665
Kansas,1984,1.1900000000000002,0.14,0.63,1.96,282.07407407407413,27.78294573643411,130.8029197080292,418.1333333333333
Kansas,1983,1.2,0.13,0.64,1.97,284.44444444444446,25.7984496124031,132.87915652879158,420.26666666666665
Kansas,1982,1.22,0.13,0.6699999999999999,2.03,289.18518518518516,25.7984496124031,139.10786699107868,433.06666666666666
Kansas,1981,1.23,0.12000000000000001,0.7,2.05,291.5555555555556,23.813953488372096,145.33657745336578,437.3333333333333
Kansas,1980,1.22,0.11,0.61,1.95,289.18518518518516,21.829457364341085,126.65044606650446,416
Kansas,1979,1.1900000000000002,0.12000000000000001,0.74,2.04,282.07407407407413,23.813953488372096,153.64152473641525,435.20000000000005
Kansas,1978,1.1500000000000001,0.12000000000000001,0.65,1.91,272.59259259259267,23.813953488372096,134.95539334955393,407.46666666666664
